times,arima_forecast_mean,ha_arima_forecast_upper95,ha_arima_forecast_lower95,ha_arima_forecast_upper80,ha_arima_forecast_lower_80,mydata.headache.test_start_index.test_end_index.
2014-08-23 04:46:00-07:00,0,3.48451073,-3.48451073,2.278399101,-2.278399101,0
2014-08-23 04:47:00-07:00,0,3.490576027,-3.490576027,2.282364986,-2.282364986,0
2014-08-23 04:48:00-07:00,0,3.496630804,-3.496630804,2.286323992,-2.286323992,0
2014-08-23 04:49:00-07:00,0,3.502675114,-3.502675114,2.290276154,-2.290276154,0
2014-08-23 04:50:00-07:00,0,3.508709012,-3.508709012,2.294221507,-2.294221507,0
2014-08-23 04:51:00-07:00,0,3.514732551,-3.514732551,2.298160088,-2.298160088,0
2014-08-23 04:52:00-07:00,0,3.520745785,-3.520745785,2.30209193,-2.30209193,0
2014-08-23 04:53:00-07:00,0,3.526748766,-3.526748766,2.306017068,-2.306017068,0
2014-08-23 04:54:00-07:00,0,3.532741546,-3.532741546,2.309935537,-2.309935537,0
2014-08-23 04:55:00-07:00,0,3.538724178,-3.538724178,2.31384737,-2.31384737,0
2014-08-23 04:56:00-07:00,0,3.544696712,-3.544696712,2.3177526,-2.3177526,0
2014-08-23 04:57:00-07:00,0,3.550659201,-3.550659201,2.321651262,-2.321651262,0
2014-08-23 04:58:00-07:00,0,3.556611693,-3.556611693,2.325543387,-2.325543387,0
2014-08-23 04:59:00-07:00,0,3.56255424,-3.56255424,2.32942901,-2.32942901,0
2014-08-23 05:00:00-07:00,0,3.56848689,-3.56848689,2.333308161,-2.333308161,0
2014-08-23 05:01:00-07:00,0,3.574409694,-3.574409694,2.337180875,-2.337180875,0
2014-08-23 05:02:00-07:00,0,3.5803227,-3.5803227,2.341047181,-2.341047181,0
2014-08-23 05:03:00-07:00,0,3.586225957,-3.586225957,2.344907113,-2.344907113,0
2014-08-23 05:04:00-07:00,0,3.592119512,-3.592119512,2.348760702,-2.348760702,0
2014-08-23 05:05:00-07:00,0,3.598003414,-3.598003414,2.352607979,-2.352607979,0
2014-08-23 05:06:00-07:00,0,3.603877709,-3.603877709,2.356448974,-2.356448974,0
2014-08-23 05:07:00-07:00,0,3.609742445,-3.609742445,2.360283718,-2.360283718,0
2014-08-23 05:08:00-07:00,0,3.615597667,-3.615597667,2.364112243,-2.364112243,0
2014-08-23 05:09:00-07:00,0,3.621443423,-3.621443423,2.367934577,-2.367934577,0
2014-08-23 05:10:00-07:00,0,3.627279758,-3.627279758,2.371750751,-2.371750751,0
2014-08-23 05:11:00-07:00,0,3.633106717,-3.633106717,2.375560795,-2.375560795,0
2014-08-23 05:12:00-07:00,0,3.638924346,-3.638924346,2.379364738,-2.379364738,0
2014-08-23 05:13:00-07:00,0,3.644732688,-3.644732688,2.383162609,-2.383162609,0
2014-08-23 05:14:00-07:00,0,3.650531789,-3.650531789,2.386954437,-2.386954437,0
2014-08-23 05:15:00-07:00,0,3.656321693,-3.656321693,2.390740252,-2.390740252,0
2014-08-23 05:16:00-07:00,0,3.662102442,-3.662102442,2.39452008,-2.39452008,0
2014-08-23 05:17:00-07:00,0,3.667874081,-3.667874081,2.398293952,-2.398293952,0
2014-08-23 05:18:00-07:00,0,3.673636652,-3.673636652,2.402061895,-2.402061895,0
2014-08-23 05:19:00-07:00,0,3.679390197,-3.679390197,2.405823936,-2.405823936,0
2014-08-23 05:20:00-07:00,0,3.68513476,-3.68513476,2.409580104,-2.409580104,0
2014-08-23 05:21:00-07:00,0,3.690870382,-3.690870382,2.413330425,-2.413330425,0
2014-08-23 05:22:00-07:00,0,3.696597104,-3.696597104,2.417074928,-2.417074928,0
2014-08-23 05:23:00-07:00,0,3.702314969,-3.702314969,2.420813638,-2.420813638,0
2014-08-23 05:24:00-07:00,0,3.708024016,-3.708024016,2.424546584,-2.424546584,0
2014-08-23 05:25:00-07:00,0,3.713724287,-3.713724287,2.42827379,-2.42827379,0
2014-08-23 05:26:00-07:00,0,3.719415822,-3.719415822,2.431995285,-2.431995285,0
2014-08-23 05:27:00-07:00,0,3.72509866,-3.72509866,2.435711094,-2.435711094,0
2014-08-23 05:28:00-07:00,0,3.730772843,-3.730772843,2.439421242,-2.439421242,0
2014-08-23 05:29:00-07:00,0,3.736438409,-3.736438409,2.443125756,-2.443125756,0
2014-08-23 05:30:00-07:00,0,3.742095397,-3.742095397,2.446824662,-2.446824662,0
2014-08-23 05:31:00-07:00,0,3.747743846,-3.747743846,2.450517984,-2.450517984,0
2014-08-23 05:32:00-07:00,0,3.753383794,-3.753383794,2.454205749,-2.454205749,0
2014-08-23 05:33:00-07:00,0,3.759015281,-3.759015281,2.45788798,-2.45788798,0
2014-08-23 05:34:00-07:00,0,3.764638344,-3.764638344,2.461564703,-2.461564703,0
2014-08-23 05:35:00-07:00,0,3.77025302,-3.77025302,2.465235942,-2.465235942,0
2014-08-23 05:36:00-07:00,0,3.775859347,-3.775859347,2.468901723,-2.468901723,0
2014-08-23 05:37:00-07:00,0,3.781457363,-3.781457363,2.472562068,-2.472562068,0
2014-08-23 05:38:00-07:00,0,3.787047103,-3.787047103,2.476217003,-2.476217003,0
2014-08-23 05:39:00-07:00,0,3.792628605,-3.792628605,2.479866551,-2.479866551,0
2014-08-23 05:40:00-07:00,0,3.798201905,-3.798201905,2.483510736,-2.483510736,0
2014-08-23 05:41:00-07:00,0,3.803767039,-3.803767039,2.487149582,-2.487149582,0
2014-08-23 05:42:00-07:00,0,3.809324043,-3.809324043,2.490783111,-2.490783111,0
2014-08-23 05:43:00-07:00,0,3.814872952,-3.814872952,2.494411348,-2.494411348,0
2014-08-23 05:44:00-07:00,0,3.820413802,-3.820413802,2.498034315,-2.498034315,0
2014-08-23 05:45:00-07:00,0,3.825946627,-3.825946627,2.501652035,-2.501652035,0
2014-08-23 05:46:00-07:00,0,3.831471463,-3.831471463,2.50526453,-2.50526453,0
2014-08-23 05:47:00-07:00,0,3.836988343,-3.836988343,2.508871825,-2.508871825,0
2014-08-23 05:48:00-07:00,0,3.842497303,-3.842497303,2.51247394,-2.51247394,0
2014-08-23 05:49:00-07:00,0,3.847998375,-3.847998375,2.516070898,-2.516070898,0
2014-08-23 05:50:00-07:00,0,3.853491595,-3.853491595,2.519662721,-2.519662721,0
2014-08-23 05:51:00-07:00,0,3.858976995,-3.858976995,2.523249431,-2.523249431,0
2014-08-23 05:52:00-07:00,0,3.864454609,-3.864454609,2.52683105,-2.52683105,0
2014-08-23 05:53:00-07:00,0,3.869924469,-3.869924469,2.5304076,-2.5304076,0
2014-08-23 05:54:00-07:00,0,3.87538661,-3.87538661,2.533979102,-2.533979102,0
2014-08-23 05:55:00-07:00,0,3.880841062,-3.880841062,2.537545576,-2.537545576,0
2014-08-23 05:56:00-07:00,0,3.886287859,-3.886287859,2.541107046,-2.541107046,0
2014-08-23 05:57:00-07:00,0,3.891727033,-3.891727033,2.54466353,-2.54466353,0
2014-08-23 05:58:00-07:00,0,3.897158616,-3.897158616,2.548215051,-2.548215051,0
2014-08-23 05:59:00-07:00,0,3.902582639,-3.902582639,2.551761629,-2.551761629,0
2014-08-23 06:00:00-07:00,0,3.907999134,-3.907999134,2.555303285,-2.555303285,0
2014-08-23 06:01:00-07:00,0,3.913408132,-3.913408132,2.558840038,-2.558840038,0
2014-08-23 06:02:00-07:00,0,3.918809664,-3.918809664,2.56237191,-2.56237191,0
2014-08-23 06:03:00-07:00,0,3.924203761,-3.924203761,2.565898921,-2.565898921,0
2014-08-23 06:04:00-07:00,0,3.929590453,-3.929590453,2.56942109,-2.56942109,0
2014-08-23 06:05:00-07:00,0,3.934969772,-3.934969772,2.572938437,-2.572938437,0
2014-08-23 06:06:00-07:00,0,3.940341747,-3.940341747,2.576450983,-2.576450983,0
2014-08-23 06:07:00-07:00,0,3.945706408,-3.945706408,2.579958746,-2.579958746,0
2014-08-23 06:08:00-07:00,0,3.951063785,-3.951063785,2.583461747,-2.583461747,0
2014-08-23 06:09:00-07:00,0,3.956413908,-3.956413908,2.586960004,-2.586960004,0
2014-08-23 06:10:00-07:00,0,3.961756805,-3.961756805,2.590453537,-2.590453537,0
2014-08-23 06:11:00-07:00,0,3.967092507,-3.967092507,2.593942365,-2.593942365,0
2014-08-23 06:12:00-07:00,0,3.972421042,-3.972421042,2.597426507,-2.597426507,0
2014-08-23 06:13:00-07:00,0,3.977742439,-3.977742439,2.600905981,-2.600905981,0
2014-08-23 06:14:00-07:00,0,3.983056727,-3.983056727,2.604380807,-2.604380807,0
2014-08-23 06:15:00-07:00,0,3.988363933,-3.988363933,2.607851003,-2.607851003,0
2014-08-23 06:16:00-07:00,0,3.993664087,-3.993664087,2.611316587,-2.611316587,0
2014-08-23 06:17:00-07:00,0,3.998957216,-3.998957216,2.614777578,-2.614777578,0
2014-08-23 06:18:00-07:00,0,4.004243348,-4.004243348,2.618233994,-2.618233994,0
2014-08-23 06:19:00-07:00,0,4.009522511,-4.009522511,2.621685853,-2.621685853,0
2014-08-23 06:20:00-07:00,0,4.014794732,-4.014794732,2.625133173,-2.625133173,0
2014-08-23 06:21:00-07:00,0,4.020060039,-4.020060039,2.628575972,-2.628575972,0
2014-08-23 06:22:00-07:00,0,4.025318459,-4.025318459,2.632014268,-2.632014268,0
2014-08-23 06:23:00-07:00,0,4.030570018,-4.030570018,2.635448078,-2.635448078,0
2014-08-23 06:24:00-07:00,0,4.035814744,-4.035814744,2.63887742,-2.63887742,0
2014-08-23 06:25:00-07:00,0,4.041052662,-4.041052662,2.642302311,-2.642302311,0
2014-08-23 06:26:00-07:00,0,4.046283801,-4.046283801,2.645722769,-2.645722769,0
2014-08-23 06:27:00-07:00,0,4.051508185,-4.051508185,2.64913881,-2.64913881,0
2014-08-23 06:28:00-07:00,0,4.056725841,-4.056725841,2.652550452,-2.652550452,0
2014-08-23 06:29:00-07:00,0,4.061936795,-4.061936795,2.655957711,-2.655957711,0
2014-08-23 06:30:00-07:00,0,4.067141072,-4.067141072,2.659360605,-2.659360605,0
2014-08-23 06:31:00-07:00,0,4.072338698,-4.072338698,2.66275915,-2.66275915,0
2014-08-23 06:32:00-07:00,0,4.0775297,-4.0775297,2.666153364,-2.666153364,0
2014-08-23 06:33:00-07:00,0,4.082714101,-4.082714101,2.669543261,-2.669543261,0
2014-08-23 06:34:00-07:00,0,4.087891926,-4.087891926,2.67292886,-2.67292886,0
2014-08-23 06:35:00-07:00,0,4.093063202,-4.093063202,2.676310175,-2.676310175,0
2014-08-23 06:36:00-07:00,0,4.098227953,-4.098227953,2.679687224,-2.679687224,0
2014-08-23 06:37:00-07:00,0,4.103386203,-4.103386203,2.683060022,-2.683060022,0
2014-08-23 06:38:00-07:00,0,4.108537977,-4.108537977,2.686428586,-2.686428586,0
2014-08-23 06:39:00-07:00,0,4.113683299,-4.113683299,2.689792931,-2.689792931,0
2014-08-23 06:40:00-07:00,0,4.118822193,-4.118822193,2.693153074,-2.693153074,0
2014-08-23 06:41:00-07:00,0,4.123954684,-4.123954684,2.696509029,-2.696509029,0
2014-08-23 06:42:00-07:00,0,4.129080795,-4.129080795,2.699860813,-2.699860813,0
2014-08-23 06:43:00-07:00,0,4.134200549,-4.134200549,2.703208441,-2.703208441,0
2014-08-23 06:44:00-07:00,0,4.139313972,-4.139313972,2.706551928,-2.706551928,0
2014-08-23 06:45:00-07:00,0,4.144421086,-4.144421086,2.70989129,-2.70989129,0
2014-08-23 06:46:00-07:00,0,4.149521913,-4.149521913,2.713226542,-2.713226542,0
2014-08-23 06:47:00-07:00,0,4.154616479,-4.154616479,2.716557699,-2.716557699,0
2014-08-23 06:48:00-07:00,0,4.159704805,-4.159704805,2.719884777,-2.719884777,0
2014-08-23 06:49:00-07:00,0,4.164786914,-4.164786914,2.723207789,-2.723207789,0
2014-08-23 06:50:00-07:00,0,4.169862829,-4.169862829,2.726526752,-2.726526752,0
2014-08-23 06:51:00-07:00,0,4.174932573,-4.174932573,2.729841679,-2.729841679,0
2014-08-23 06:52:00-07:00,0,4.179996168,-4.179996168,2.733152586,-2.733152586,0
2014-08-23 06:53:00-07:00,0,4.185053637,-4.185053637,2.736459487,-2.736459487,0
2014-08-23 06:54:00-07:00,0,4.190105001,-4.190105001,2.739762396,-2.739762396,0
2014-08-23 06:55:00-07:00,0,4.195150282,-4.195150282,2.743061329,-2.743061329,0
2014-08-23 06:56:00-07:00,0,4.200189504,-4.200189504,2.746356299,-2.746356299,0
2014-08-23 06:57:00-07:00,0,4.205222687,-4.205222687,2.74964732,-2.74964732,0
2014-08-23 06:58:00-07:00,0,4.210249852,-4.210249852,2.752934407,-2.752934407,0
2014-08-23 06:59:00-07:00,0,4.215271023,-4.215271023,2.756217574,-2.756217574,0
2014-08-23 07:00:00-07:00,0,4.220286219,-4.220286219,2.759496834,-2.759496834,0
2014-08-23 07:01:00-07:00,0,4.225295463,-4.225295463,2.762772203,-2.762772203,0
2014-08-23 07:02:00-07:00,0,4.230298775,-4.230298775,2.766043693,-2.766043693,0
2014-08-23 07:03:00-07:00,0,4.235296176,-4.235296176,2.769311318,-2.769311318,0
2014-08-23 07:04:00-07:00,0,4.240287688,-4.240287688,2.772575092,-2.772575092,0
2014-08-23 07:05:00-07:00,0,4.24527333,-4.24527333,2.775835028,-2.775835028,0
2014-08-23 07:06:00-07:00,0,4.250253125,-4.250253125,2.779091141,-2.779091141,0
2014-08-23 07:07:00-07:00,0,4.255227092,-4.255227092,2.782343443,-2.782343443,0
2014-08-23 07:08:00-07:00,0,4.260195251,-4.260195251,2.785591948,-2.785591948,0
2014-08-23 07:09:00-07:00,0,4.265157623,-4.265157623,2.788836669,-2.788836669,0
2014-08-23 07:10:00-07:00,0,4.270114229,-4.270114229,2.792077619,-2.792077619,0
2014-08-23 07:11:00-07:00,0,4.275065088,-4.275065088,2.795314811,-2.795314811,0
2014-08-23 07:12:00-07:00,0,4.280010219,-4.280010219,2.798548259,-2.798548259,0
2014-08-23 07:13:00-07:00,0,4.284949644,-4.284949644,2.801777976,-2.801777976,0
2014-08-23 07:14:00-07:00,0,4.289883382,-4.289883382,2.805003973,-2.805003973,0
2014-08-23 07:15:00-07:00,0,4.294811452,-4.294811452,2.808226265,-2.808226265,0
2014-08-23 07:16:00-07:00,0,4.299733873,-4.299733873,2.811444863,-2.811444863,0
2014-08-23 07:17:00-07:00,0,4.304650666,-4.304650666,2.814659781,-2.814659781,0
2014-08-23 07:18:00-07:00,0,4.309561849,-4.309561849,2.817871031,-2.817871031,0
2014-08-23 07:19:00-07:00,0,4.314467442,-4.314467442,2.821078626,-2.821078626,0
2014-08-23 07:20:00-07:00,0,4.319367463,-4.319367463,2.824282578,-2.824282578,0
2014-08-23 07:21:00-07:00,0,4.324261932,-4.324261932,2.827482899,-2.827482899,0
2014-08-23 07:22:00-07:00,0,4.329150868,-4.329150868,2.830679602,-2.830679602,0
2014-08-23 07:23:00-07:00,0,4.334034288,-4.334034288,2.833872699,-2.833872699,0
2014-08-23 07:24:00-07:00,0,4.338912212,-4.338912212,2.837062202,-2.837062202,0
2014-08-23 07:25:00-07:00,0,4.343784659,-4.343784659,2.840248124,-2.840248124,0
2014-08-23 07:26:00-07:00,0,4.348651646,-4.348651646,2.843430476,-2.843430476,0
2014-08-23 07:27:00-07:00,0,4.353513192,-4.353513192,2.84660927,-2.84660927,0
2014-08-23 07:28:00-07:00,0,4.358369315,-4.358369315,2.849784518,-2.849784518,0
2014-08-23 07:29:00-07:00,0,4.363220034,-4.363220034,2.852956233,-2.852956233,0
2014-08-23 07:30:00-07:00,0,4.368065366,-4.368065366,2.856124425,-2.856124425,0
2014-08-23 07:31:00-07:00,0,4.372905329,-4.372905329,2.859289107,-2.859289107,0
2014-08-23 07:32:00-07:00,0,4.377739941,-4.377739941,2.86245029,-2.86245029,0
2014-08-23 07:33:00-07:00,0,4.38256922,-4.38256922,2.865607985,-2.865607985,0
2014-08-23 07:34:00-07:00,0,4.387393183,-4.387393183,2.868762205,-2.868762205,0
2014-08-23 07:35:00-07:00,0,4.392211848,-4.392211848,2.871912961,-2.871912961,0
2014-08-23 07:36:00-07:00,0,4.397025233,-4.397025233,2.875060264,-2.875060264,0
2014-08-23 07:37:00-07:00,0,4.401833353,-4.401833353,2.878204125,-2.878204125,0
2014-08-23 07:38:00-07:00,0,4.406636228,-4.406636228,2.881344556,-2.881344556,0
2014-08-23 07:39:00-07:00,0,4.411433874,-4.411433874,2.884481568,-2.884481568,0
2014-08-23 07:40:00-07:00,0,4.416226307,-4.416226307,2.887615172,-2.887615172,0
2014-08-23 07:41:00-07:00,0,4.421013546,-4.421013546,2.890745379,-2.890745379,0
2014-08-23 07:42:00-07:00,0,4.425795606,-4.425795606,2.8938722,-2.8938722,0
2014-08-23 07:43:00-07:00,0,4.430572505,-4.430572505,2.896995647,-2.896995647,0
2014-08-23 07:44:00-07:00,0,4.43534426,-4.43534426,2.900115729,-2.900115729,0
2014-08-23 07:45:00-07:00,0,4.440110886,-4.440110886,2.903232458,-2.903232458,0
2014-08-23 07:46:00-07:00,0,4.4448724,-4.4448724,2.906345845,-2.906345845,0
2014-08-23 07:47:00-07:00,0,4.449628819,-4.449628819,2.9094559,-2.9094559,0
2014-08-23 07:48:00-07:00,0,4.454380159,-4.454380159,2.912562635,-2.912562635,0
2014-08-23 07:49:00-07:00,0,4.459126437,-4.459126437,2.915666059,-2.915666059,0
2014-08-23 07:50:00-07:00,0,4.463867668,-4.463867668,2.918766183,-2.918766183,0
2014-08-23 07:51:00-07:00,0,4.468603868,-4.468603868,2.921863018,-2.921863018,0
2014-08-23 07:52:00-07:00,0,4.473335054,-4.473335054,2.924956574,-2.924956574,0
2014-08-23 07:53:00-07:00,0,4.478061241,-4.478061241,2.928046862,-2.928046862,0
2014-08-23 07:54:00-07:00,0,4.482782446,-4.482782446,2.931133892,-2.931133892,0
2014-08-23 07:55:00-07:00,0,4.487498683,-4.487498683,2.934217674,-2.934217674,0
2014-08-23 07:56:00-07:00,0,4.492209969,-4.492209969,2.937298218,-2.937298218,0
2014-08-23 07:57:00-07:00,0,4.49691632,-4.49691632,2.940375535,-2.940375535,0
2014-08-23 07:58:00-07:00,0,4.501617749,-4.501617749,2.943449635,-2.943449635,0
2014-08-23 07:59:00-07:00,0,4.506314274,-4.506314274,2.946520527,-2.946520527,0
2014-08-23 08:00:00-07:00,0,4.511005909,-4.511005909,2.949588222,-2.949588222,0
2014-08-23 08:01:00-07:00,0,4.51569267,-4.51569267,2.95265273,-2.95265273,0
2014-08-23 08:02:00-07:00,0,4.520374571,-4.520374571,2.955714061,-2.955714061,0
2014-08-23 08:03:00-07:00,0,4.525051628,-4.525051628,2.958772225,-2.958772225,0
2014-08-23 08:04:00-07:00,0,4.529723856,-4.529723856,2.96182723,-2.96182723,0
2014-08-23 08:05:00-07:00,0,4.53439127,-4.53439127,2.964879088,-2.964879088,0
2014-08-23 08:06:00-07:00,0,4.539053885,-4.539053885,2.967927808,-2.967927808,0
2014-08-23 08:07:00-07:00,0,4.543711714,-4.543711714,2.970973399,-2.970973399,0
2014-08-23 08:08:00-07:00,0,4.548364774,-4.548364774,2.974015871,-2.974015871,0
2014-08-23 08:09:00-07:00,0,4.553013079,-4.553013079,2.977055234,-2.977055234,0
2014-08-23 08:10:00-07:00,0,4.557656642,-4.557656642,2.980091497,-2.980091497,0
2014-08-23 08:11:00-07:00,0,4.56229548,-4.56229548,2.98312467,-2.98312467,0
2014-08-23 08:12:00-07:00,0,4.566929605,-4.566929605,2.986154762,-2.986154762,0
2014-08-23 08:13:00-07:00,0,4.571559033,-4.571559033,2.989181782,-2.989181782,0
2014-08-23 08:14:00-07:00,0,4.576183778,-4.576183778,2.99220574,-2.99220574,0
2014-08-23 08:15:00-07:00,0,4.580803854,-4.580803854,2.995226645,-2.995226645,0
2014-08-23 08:16:00-07:00,0,4.585419275,-4.585419275,2.998244507,-2.998244507,0
2014-08-23 08:17:00-07:00,0,4.590030054,-4.590030054,3.001259334,-3.001259334,0
2014-08-23 08:18:00-07:00,0,4.594636207,-4.594636207,3.004271135,-3.004271135,0
2014-08-23 08:19:00-07:00,0,4.599237747,-4.599237747,3.00727992,-3.00727992,0
2014-08-23 08:20:00-07:00,0,4.603834687,-4.603834687,3.010285698,-3.010285698,0
2014-08-23 08:21:00-07:00,0,4.608427042,-4.608427042,3.013288477,-3.013288477,0
2014-08-23 08:22:00-07:00,0,4.613014825,-4.613014825,3.016288267,-3.016288267,0
2014-08-23 08:23:00-07:00,0,4.61759805,-4.61759805,3.019285077,-3.019285077,0
2014-08-23 08:24:00-07:00,0,4.622176731,-4.622176731,3.022278915,-3.022278915,0
2014-08-23 08:25:00-07:00,0,4.62675088,-4.62675088,3.025269791,-3.025269791,0
2014-08-23 08:26:00-07:00,0,4.631320512,-4.631320512,3.028257712,-3.028257712,0
2014-08-23 08:27:00-07:00,0,4.635885639,-4.635885639,3.031242689,-3.031242689,0
2014-08-23 08:28:00-07:00,0,4.640446275,-4.640446275,3.034224728,-3.034224728,0
2014-08-23 08:29:00-07:00,0,4.645002434,-4.645002434,3.03720384,-3.03720384,0
2014-08-23 08:30:00-07:00,0,4.649554127,-4.649554127,3.040180033,-3.040180033,0
2014-08-23 08:31:00-07:00,0,4.65410137,-4.65410137,3.043153315,-3.043153315,0
2014-08-23 08:32:00-07:00,0,4.658644173,-4.658644173,3.046123695,-3.046123695,0
2014-08-23 08:33:00-07:00,0,4.663182552,-4.663182552,3.049091181,-3.049091181,0
2014-08-23 08:34:00-07:00,0,4.667716517,-4.667716517,3.052055781,-3.052055781,0
2014-08-23 08:35:00-07:00,0,4.672246083,-4.672246083,3.055017505,-3.055017505,0
2014-08-23 08:36:00-07:00,0,4.676771262,-4.676771262,3.057976361,-3.057976361,0
2014-08-23 08:37:00-07:00,0,4.681292067,-4.681292067,3.060932356,-3.060932356,0
2014-08-23 08:38:00-07:00,0,4.68580851,-4.68580851,3.063885499,-3.063885499,0
2014-08-23 08:39:00-07:00,0,4.690320604,-4.690320604,3.066835799,-3.066835799,0
2014-08-23 08:40:00-07:00,0,4.694828361,-4.694828361,3.069783263,-3.069783263,0
2014-08-23 08:41:00-07:00,0,4.699331795,-4.699331795,3.0727279,-3.0727279,0
2014-08-23 08:42:00-07:00,0,4.703830917,-4.703830917,3.075669718,-3.075669718,0
2014-08-23 08:43:00-07:00,0,4.708325739,-4.708325739,3.078608724,-3.078608724,0
2014-08-23 08:44:00-07:00,0,4.712816275,-4.712816275,3.081544928,-3.081544928,0
2014-08-23 08:45:00-07:00,0,4.717302536,-4.717302536,3.084478336,-3.084478336,0
2014-08-23 08:46:00-07:00,0,4.721784535,-4.721784535,3.087408958,-3.087408958,0
2014-08-23 08:47:00-07:00,0,4.726262283,-4.726262283,3.0903368,-3.0903368,0
2014-08-23 08:48:00-07:00,0,4.730735793,-4.730735793,3.093261871,-3.093261871,0
2014-08-23 08:49:00-07:00,0,4.735205077,-4.735205077,3.096184179,-3.096184179,0
2014-08-23 08:50:00-07:00,0,4.739670146,-4.739670146,3.099103731,-3.099103731,0
2014-08-23 08:51:00-07:00,0,4.744131014,-4.744131014,3.102020535,-3.102020535,0
2014-08-23 08:52:00-07:00,0,4.74858769,-4.74858769,3.104934599,-3.104934599,0
2014-08-23 08:53:00-07:00,0,4.753040188,-4.753040188,3.107845931,-3.107845931,0
2014-08-23 08:54:00-07:00,0,4.757488518,-4.757488518,3.110754538,-3.110754538,0
2014-08-23 08:55:00-07:00,0,4.761932693,-4.761932693,3.113660428,-3.113660428,0
2014-08-23 08:56:00-07:00,0,4.766372725,-4.766372725,3.116563608,-3.116563608,0
2014-08-23 08:57:00-07:00,0,4.770808624,-4.770808624,3.119464087,-3.119464087,0
2014-08-23 08:58:00-07:00,0,4.775240403,-4.775240403,3.122361871,-3.122361871,0
2014-08-23 08:59:00-07:00,0,4.779668072,-4.779668072,3.125256968,-3.125256968,0
2014-08-23 09:00:00-07:00,0,4.784091644,-4.784091644,3.128149386,-3.128149386,0
2014-08-23 09:01:00-07:00,0,4.788511129,-4.788511129,3.131039132,-3.131039132,0
2014-08-23 09:02:00-07:00,0,4.792926539,-4.792926539,3.133926214,-3.133926214,0
2014-08-23 09:03:00-07:00,0,4.797337885,-4.797337885,3.136810638,-3.136810638,0
2014-08-23 09:04:00-07:00,0,4.801745178,-4.801745178,3.139692412,-3.139692412,0
2014-08-23 09:05:00-07:00,0,4.80614843,-4.80614843,3.142571544,-3.142571544,0
2014-08-23 09:06:00-07:00,0,4.810547652,-4.810547652,3.14544804,-3.14544804,0
2014-08-23 09:07:00-07:00,0,4.814942854,-4.814942854,3.148321908,-3.148321908,0
2014-08-23 09:08:00-07:00,0,4.819334047,-4.819334047,3.151193156,-3.151193156,0
2014-08-23 09:09:00-07:00,0,4.823721244,-4.823721244,3.154061789,-3.154061789,0
2014-08-23 09:10:00-07:00,0,4.828104453,-4.828104453,3.156927816,-3.156927816,0
2014-08-23 09:11:00-07:00,0,4.832483687,-4.832483687,3.159791243,-3.159791243,0
2014-08-23 09:12:00-07:00,0,4.836858956,-4.836858956,3.162652078,-3.162652078,0
2014-08-23 09:13:00-07:00,0,4.841230271,-4.841230271,3.165510327,-3.165510327,0
2014-08-23 09:14:00-07:00,0,4.845597643,-4.845597643,3.168365997,-3.168365997,0
2014-08-23 09:15:00-07:00,0,4.849961081,-4.849961081,3.171219097,-3.171219097,0
2014-08-23 09:16:00-07:00,0,4.854320598,-4.854320598,3.174069631,-3.174069631,0
2014-08-23 09:17:00-07:00,0,4.858676203,-4.858676203,3.176917608,-3.176917608,0
2014-08-23 09:18:00-07:00,0,4.863027906,-4.863027906,3.179763034,-3.179763034,0
2014-08-23 09:19:00-07:00,0,4.867375719,-4.867375719,3.182605916,-3.182605916,0
2014-08-23 09:20:00-07:00,0,4.871719652,-4.871719652,3.185446261,-3.185446261,0
2014-08-23 09:21:00-07:00,0,4.876059715,-4.876059715,3.188284076,-3.188284076,0
2014-08-23 09:22:00-07:00,0,4.880395918,-4.880395918,3.191119367,-3.191119367,0
2014-08-23 09:23:00-07:00,0,4.884728272,-4.884728272,3.193952141,-3.193952141,0
2014-08-23 09:24:00-07:00,0,4.889056788,-4.889056788,3.196782405,-3.196782405,0
2014-08-23 09:25:00-07:00,0,4.893381474,-4.893381474,3.199610165,-3.199610165,0
2014-08-23 09:26:00-07:00,0,4.897702341,-4.897702341,3.202435429,-3.202435429,0
2014-08-23 09:27:00-07:00,0,4.9020194,-4.9020194,3.205258202,-3.205258202,0
2014-08-23 09:28:00-07:00,0,4.90633266,-4.90633266,3.208078491,-3.208078491,0
2014-08-23 09:29:00-07:00,0,4.910642132,-4.910642132,3.210896303,-3.210896303,0
2014-08-23 09:30:00-07:00,0,4.914947825,-4.914947825,3.213711645,-3.213711645,0
2014-08-23 09:31:00-07:00,0,4.91924975,-4.91924975,3.216524522,-3.216524522,0
2014-08-23 09:32:00-07:00,0,4.923547916,-4.923547916,3.219334941,-3.219334941,0
2014-08-23 09:33:00-07:00,0,4.927842332,-4.927842332,3.22214291,-3.22214291,0
2014-08-23 09:34:00-07:00,0,4.93213301,-4.93213301,3.224948433,-3.224948433,0
2014-08-23 09:35:00-07:00,0,4.936419958,-4.936419958,3.227751518,-3.227751518,0
2014-08-23 09:36:00-07:00,0,4.940703187,-4.940703187,3.23055217,-3.23055217,0
2014-08-23 09:37:00-07:00,0,4.944982705,-4.944982705,3.233350397,-3.233350397,0
2014-08-23 09:38:00-07:00,0,4.949258523,-4.949258523,3.236146204,-3.236146204,0
2014-08-23 09:39:00-07:00,0,4.953530651,-4.953530651,3.238939598,-3.238939598,0
2014-08-23 09:40:00-07:00,0,4.957799097,-4.957799097,3.241730585,-3.241730585,0
